"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000053687",0.463588223485887,0.272676444838305,3.84671676538571,0.070885500926909,0.943488882929631,NA
"ENSMUSG00000053693",14.1922210485984,-0.0445287237309587,0.606173328580336,-0.0734587314081361,0.941441082877011,0.999660933209297
"ENSMUSG00000053695",0,NA,NA,NA,NA,NA
"ENSMUSG00000053702",5.19983678240331,1.19815289975945,1.16168550101973,1.03139179985263,0.302357124705294,0.971816413843104
"ENSMUSG00000053706",0,NA,NA,NA,NA,NA
"ENSMUSG00000053714",0,NA,NA,NA,NA,NA
"ENSMUSG00000053716",43.4129727466968,-0.370733073619644,0.371494533124648,-0.997950280725266,0.318303468581625,0.981949793179026
"ENSMUSG00000053719",0,NA,NA,NA,NA,NA
"ENSMUSG00000053720",0,NA,NA,NA,NA,NA
"ENSMUSG00000053729",0,NA,NA,NA,NA,NA
"ENSMUSG00000053730",31.8624717619302,-0.731878487722244,0.433641029377743,-1.68775193798534,0.091458857129695,0.704415387381435
"ENSMUSG00000053740",0,NA,NA,NA,NA,NA
"ENSMUSG00000053742",0,NA,NA,NA,NA,NA
"ENSMUSG00000053746",4.34125348617633,-0.438902859609334,1.14574833478225,-0.383070912071408,0.701667186420731,0.999660933209297
"ENSMUSG00000053747",0,NA,NA,NA,NA,NA
"ENSMUSG00000053749",2.5127130620605,-0.05306072057925,1.58339574934134,-0.0335107130364106,0.973267322863366,0.999917753763565
"ENSMUSG00000053754",499.233760964406,0.130148340039221,0.177334342026083,0.733915036152888,0.46300052241721,0.999660933209297
"ENSMUSG00000053765",0,NA,NA,NA,NA,NA
"ENSMUSG00000053768",804.116435156982,-0.0282297762978673,0.165556564455186,-0.170514388183675,0.864605619925259,0.999660933209297
"ENSMUSG00000053769",86.5450158215515,-0.166927831471558,0.36509084990862,-0.457222720080053,0.647510969457897,0.999660933209297
"ENSMUSG00000053773",0,NA,NA,NA,NA,NA
"ENSMUSG00000053774",343.789145345515,-0.382821889315365,0.191529655068935,-1.99876039654319,0.0456342847035186,0.520808671040462
"ENSMUSG00000053783",0.224754733537722,1.17951874533048,4.0804728567969,0.289064230231489,0.77253222578586,NA
"ENSMUSG00000053790",0,NA,NA,NA,NA,NA
"ENSMUSG00000053797",0,NA,NA,NA,NA,NA
"ENSMUSG00000053799",236.816979944121,0.231691603267678,0.204440790843369,1.13329439938034,0.257090642919001,0.952200360354272
"ENSMUSG00000053801",78.4121946457729,0.0647220679148258,0.284553662930409,0.227451185299464,0.820072922957287,0.999660933209297
"ENSMUSG00000053815",0,NA,NA,NA,NA,NA
"ENSMUSG00000053819",96.1355136748729,-0.3615593030557,0.300302337901734,-1.20398430988576,0.228595642977634,0.935374607418911
"ENSMUSG00000053820",0,NA,NA,NA,NA,NA
"ENSMUSG00000053821",0,NA,NA,NA,NA,NA
"ENSMUSG00000053825",6.35418744959815,-0.556363232704625,0.957264610412479,-0.581201087612433,0.561104934742295,0.999660933209297
"ENSMUSG00000053830",18.0462694095852,-1.44958750795876,3.51995009432549,-0.411820471629878,0.680471015314739,0.999660933209297
"ENSMUSG00000053835",49.5492244677071,-0.142687820068274,0.358098046509461,-0.398460202335967,0.690290988670233,0.999660933209297
"ENSMUSG00000053838",296.243166597629,-0.191514357233581,0.166579270316385,-1.14968901514478,0.250271980300274,0.945475315904817
"ENSMUSG00000053839",0.476475889494394,0.989348511581296,3.81961621366195,0.259017779860345,0.795621522171897,NA
"ENSMUSG00000053841",468.041579767601,0.0281350839356041,0.241634414277823,0.11643657638624,0.907306548758879,0.999660933209297
"ENSMUSG00000053846",196.328046590282,0.674573821418875,0.243660592574953,2.76849782843472,0.00563153609319231,0.152643193888303
"ENSMUSG00000053852",0,NA,NA,NA,NA,NA
"ENSMUSG00000053856",0,NA,NA,NA,NA,NA
"ENSMUSG00000053861",0,NA,NA,NA,NA,NA
"ENSMUSG00000053862",1.65844740409372,0.732931784440985,1.64197691091367,0.446371553442338,0.655328877575875,NA
"ENSMUSG00000053863",0,NA,NA,NA,NA,NA
"ENSMUSG00000053868",0,NA,NA,NA,NA,NA
"ENSMUSG00000053870",194.375541031853,-0.0795829288220073,0.23157871751521,-0.343653897369823,0.731106586272843,0.999660933209297
"ENSMUSG00000053873",0,NA,NA,NA,NA,NA
"ENSMUSG00000053877",191.961339679295,-0.114558167147981,0.203507747931512,-0.562917964118666,0.573490747035587,0.999660933209297
"ENSMUSG00000053886",38.2295438315982,-0.447901153564736,0.444126205504693,-1.00849971925379,0.3132146224307,0.980196021921802
"ENSMUSG00000053889",0.82773344416233,-0.25348571898461,2.51645539970856,-0.100731258346151,0.919763796997017,NA
"ENSMUSG00000053896",0,NA,NA,NA,NA,NA
"ENSMUSG00000053897",320.999323422091,-0.416101235254644,0.180903408101837,-2.30012933211521,0.0214408939416336,0.3529138120514
"ENSMUSG00000053898",2736.89181620808,-0.334828538507167,0.129437697511547,-2.58679306681346,0.00968737507204135,0.218852794911182
"ENSMUSG00000053906",0,NA,NA,NA,NA,NA
"ENSMUSG00000053907",881.654713709303,-0.54858247748644,0.173444115871239,-3.1628774186476,0.00156218095004384,0.0588749404900655
"ENSMUSG00000053909",0,NA,NA,NA,NA,NA
"ENSMUSG00000053914",0.659583405375212,0.100558320899734,2.72735601442818,0.036870258362958,0.970588454004441,NA
"ENSMUSG00000053916",1.03591144761568,3.79123485113957,3.36575653310836,1.12641387273436,0.259990377488135,NA
"ENSMUSG00000053925",18.8950530462451,0.362950862613491,0.52948467670955,0.685479445541328,0.493041426738288,0.999660933209297
"ENSMUSG00000053929",550.436206070946,-0.0916508128547874,0.139024009707715,-0.659244493433001,0.509738779614647,0.999660933209297
"ENSMUSG00000053930",0.252624348914478,-1.03229058296062,4.01876965194102,-0.256867318200742,0.797281200545367,NA
"ENSMUSG00000053931",1055.72739510078,0.0951233756038632,0.129277589160646,0.735807159009275,0.461848063826173,0.999660933209297
"ENSMUSG00000053935",59.3757831332331,0.00236673721483198,0.368108725494668,0.00642945154764137,0.994870075219072,0.999973988818375
"ENSMUSG00000053950",128.070444352347,-0.227208117447617,0.249555453132013,-0.910451423104852,0.36258448893455,0.98756287566307
"ENSMUSG00000053957",0.609939782202521,2.8151785600582,3.44334513126638,0.81757083671216,0.413602285640265,NA
"ENSMUSG00000053961",0,NA,NA,NA,NA,NA
"ENSMUSG00000053963",2.99754346556435,1.93314616136019,1.40693499387397,1.37401242401208,0.169437825407988,0.880493513587255
"ENSMUSG00000053964",93.1113972403173,-0.773853586174619,0.328945259984151,-2.35252998086035,0.0186461865567419,0.329379271855929
"ENSMUSG00000053965",19.8202154697325,0.414320741307995,0.530390823817391,0.781161216791038,0.434707680888495,0.995478688508525
"ENSMUSG00000053977",3.41800463374868,0.16920324984642,1.31512777394784,0.128659171525588,0.89762734322592,0.999660933209297
"ENSMUSG00000053979",0,NA,NA,NA,NA,NA
"ENSMUSG00000053980",0,NA,NA,NA,NA,NA
"ENSMUSG00000053985",7.28969036541288,0.222855378798729,1.01494028558913,0.219574867569052,0.826202266510883,0.999660933209297
"ENSMUSG00000053988",0,NA,NA,NA,NA,NA
"ENSMUSG00000054000",8.72337530481198,-0.0146132781631741,0.887948875538913,-0.0164573418197135,0.986869533771088,0.999973988818375
"ENSMUSG00000054003",0,NA,NA,NA,NA,NA
"ENSMUSG00000054005",0,NA,NA,NA,NA,NA
"ENSMUSG00000054006",0.731092250931419,1.75324405922515,3.30052318373765,0.53120186153024,0.595278903136131,NA
"ENSMUSG00000054008",1916.01877732649,-0.041954545893203,0.123602511981097,-0.339431175149737,0.73428493672013,0.999660933209297
"ENSMUSG00000054013",0.16102033576638,1.17951874533048,4.0804728567969,0.289064230231489,0.772532225785861,NA
"ENSMUSG00000054021",96.293178226273,0.138476104385598,0.276261980898877,0.501249227038179,0.61619573328364,0.999660933209297
"ENSMUSG00000054027",270.102491031132,-0.221862018836208,0.186047458756738,-1.19250228043318,0.233064357108831,0.935374607418911
"ENSMUSG00000054031",4.55604720411969,-1.53772954978422,1.17141055757005,-1.31271614366705,0.189278615682303,0.896961656965656
"ENSMUSG00000054032",0,NA,NA,NA,NA,NA
"ENSMUSG00000054033",0,NA,NA,NA,NA,NA
"ENSMUSG00000054034",0.389229508385552,1.49641998456336,4.0804728567969,0.366727101755071,0.713822588672562,NA
"ENSMUSG00000054036",0,NA,NA,NA,NA,NA
"ENSMUSG00000054044",1.03742413699507,-0.785044453930235,2.36763635979671,-0.331573068930924,0.740211658054755,NA
"ENSMUSG00000054046",0,NA,NA,NA,NA,NA
"ENSMUSG00000054051",209.405455284684,-0.117904015012584,0.185962290447697,-0.634021094968957,0.526067055331873,0.999660933209297
"ENSMUSG00000054052",0.165934623456213,-0.744034606312006,4.0804728567969,-0.182340290555458,0.855315681353369,NA
"ENSMUSG00000054054",0,NA,NA,NA,NA,NA
"ENSMUSG00000054057",8.26682373424168,-1.42574746379179,0.893703794618218,-1.59532439313504,0.110639713521554,0.760400272719103
"ENSMUSG00000054061",0,NA,NA,NA,NA,NA
"ENSMUSG00000054065",8.6882212456617,0.565421253024264,0.848035799594456,0.666742198023547,0.504936819626216,0.999660933209297
"ENSMUSG00000054069",0,NA,NA,NA,NA,NA
"ENSMUSG00000054072",4047.87117945264,-0.324590100717006,0.17141564050504,-1.89358508803905,0.0582801043713057,0.57900858008199
"ENSMUSG00000054074",5.94488617218389,-0.405944811880311,1.12836223420651,-0.359764621301582,0.719023162203532,0.999660933209297
"ENSMUSG00000054079",114.356459990639,0.133273031436536,0.259419709778817,0.51373518053106,0.607437151911707,0.999660933209297
"ENSMUSG00000054083",0.320860630254155,1.94551476681418,4.04974382378499,0.480404403702716,0.63093986360597,NA
"ENSMUSG00000054087",0,NA,NA,NA,NA,NA
"ENSMUSG00000054091",125.250318567993,-0.0211642364556928,0.2339651403028,-0.0904589308830445,0.927922528513038,0.999660933209297
"ENSMUSG00000054099",54.3151703429361,0.398251770755449,0.407671981131309,0.976892671530385,0.328622290272314,0.982906829217281
"ENSMUSG00000054102",0,NA,NA,NA,NA,NA
"ENSMUSG00000054106",0.144056588767948,-0.744034606312006,4.0804728567969,-0.182340290555458,0.855315681353369,NA
"ENSMUSG00000054115",24.964509988595,0.0749716818112671,0.484320466753194,0.154797674180208,0.876980824844585,0.999660933209297
"ENSMUSG00000054116",0,NA,NA,NA,NA,NA
"ENSMUSG00000054117",0,NA,NA,NA,NA,NA
"ENSMUSG00000054123",0,NA,NA,NA,NA,NA
"ENSMUSG00000054128",0,NA,NA,NA,NA,NA
"ENSMUSG00000054134",0,NA,NA,NA,NA,NA
"ENSMUSG00000054135",10.1161553837096,0.0941414889923994,0.77510356527608,0.121456658451658,0.903329342035804,0.999660933209297
"ENSMUSG00000054136",0,NA,NA,NA,NA,NA
"ENSMUSG00000054141",0,NA,NA,NA,NA,NA
"ENSMUSG00000054142",0,NA,NA,NA,NA,NA
"ENSMUSG00000054146",0,NA,NA,NA,NA,NA
"ENSMUSG00000054150",37.4019563491671,-0.00561951309066853,0.37786658924941,-0.0148716855380918,0.988134549092078,0.999973988818375
"ENSMUSG00000054156",0,NA,NA,NA,NA,NA
"ENSMUSG00000054160",0,NA,NA,NA,NA,NA
"ENSMUSG00000054161",0.479145888981426,0.217747941757111,3.84773021778863,0.0565912705496944,0.9548707884943,NA
"ENSMUSG00000054162",0.192167273885511,1.08912509288861,4.0804728567969,0.266911490680409,0.789537309226912,NA
"ENSMUSG00000054165",0,NA,NA,NA,NA,NA
"ENSMUSG00000054169",0,NA,NA,NA,NA,NA
"ENSMUSG00000054178",34.3118733752551,-0.244267256031048,0.402111060872459,-0.607462166051993,0.543544243415217,0.999660933209297
"ENSMUSG00000054181",3.99705429631782,-0.765583629088205,1.31042247165453,-0.584226572459172,0.559067886031107,0.999660933209297
"ENSMUSG00000054191",18.9491028906143,0.141684334985923,0.579364933972378,0.244551105318841,0.806804026842818,0.999660933209297
"ENSMUSG00000054196",0,NA,NA,NA,NA,NA
"ENSMUSG00000054199",275.199869174082,-0.0510873114852535,0.192029182173426,-0.266039311874564,0.790208933121809,0.999660933209297
"ENSMUSG00000054200",1.29420665823621,1.67822628882135,2.04583786239072,0.820312459590623,0.412038005304077,NA
"ENSMUSG00000054203",13.392115273008,-0.41124954839418,0.775144544675508,-0.530545626901545,0.595733683033112,0.999660933209297
"ENSMUSG00000054204",0.320369841417847,-1.68496131874591,4.03394243449111,-0.417695925539025,0.676169451678441,NA
"ENSMUSG00000054206",2.13281434732901,-1.85345427146023,1.73997914734482,-1.06521637014361,0.286778027311449,NA
"ENSMUSG00000054215",0,NA,NA,NA,NA,NA
"ENSMUSG00000054226",1286.76698321853,-0.0783190257195032,0.210672508677246,-0.371757217926756,0.710073619442762,0.999660933209297
"ENSMUSG00000054236",0,NA,NA,NA,NA,NA
"ENSMUSG00000054237",98.1114877987962,0.0859927509310703,0.257818472348485,0.333539913365233,0.738726766054398,0.999660933209297
"ENSMUSG00000054247",0.807165095128214,-0.537929713650802,2.80810733592684,-0.191563088336598,0.848084458206363,NA
"ENSMUSG00000054252",261.297031478419,0.593178150720441,0.234948353761725,2.52471720368816,0.0115791425704464,0.245392537024106
"ENSMUSG00000054256",1.82494255282534,-0.0201568922667314,1.63110990435518,-0.0123577768811967,0.990140171577992,NA
"ENSMUSG00000054258",0,NA,NA,NA,NA,NA
"ENSMUSG00000054263",4183.3443148734,-0.0411355331841163,0.152186806022168,-0.270296317133592,0.786932298451834,0.999660933209297
"ENSMUSG00000054266",0,NA,NA,NA,NA,NA
"ENSMUSG00000054272",0,NA,NA,NA,NA,NA
"ENSMUSG00000054277",106.84597056906,0.097757442505237,0.247721734077357,0.394626022094251,0.693118906145023,0.999660933209297
"ENSMUSG00000054280",320.415465366972,-0.217000840470824,0.181471067945973,-1.1957875320127,0.231779482614592,0.935374607418911
"ENSMUSG00000054293",4.81929313562911,0.59275874120011,1.02822773715473,0.576485850148691,0.564286831325772,0.999660933209297
"ENSMUSG00000054302",210.152447321941,0.154335725549437,0.195766526370052,0.788366266752367,0.430482496445848,0.995478688508525
"ENSMUSG00000054304",1.93496194433204,1.19322551330763,1.75303232906567,0.680663723950598,0.496084295171433,NA
"ENSMUSG00000054309",391.17796128952,0.0133092369285839,0.157336423204557,0.0845909463143206,0.932586597063548,0.999660933209297
"ENSMUSG00000054310",0,NA,NA,NA,NA,NA
"ENSMUSG00000054312",202.264932806159,0.116534956003861,0.237947582396496,0.489750535938107,0.624310436564671,0.999660933209297
"ENSMUSG00000054320",0,NA,NA,NA,NA,NA
"ENSMUSG00000054321",45.2571972438543,-1.08187451049015,0.366343452112575,-2.95317004917479,0.00314528648009246,0.0980412006565488
"ENSMUSG00000054325",0,NA,NA,NA,NA,NA
"ENSMUSG00000054342",0.882988919033437,-0.382387246394133,2.76928850713595,-0.138081404450562,0.89017608208621,NA
"ENSMUSG00000054351",0,NA,NA,NA,NA,NA
"ENSMUSG00000054360",0,NA,NA,NA,NA,NA
"ENSMUSG00000054362",0.425851178562159,-1.46301029645903,4.06325692148235,-0.36005852564334,0.718803367307643,NA
"ENSMUSG00000054364",267.860178920585,-0.199149937641351,0.259067897024209,-0.768717158431797,0.442061236599052,0.998960915570913
"ENSMUSG00000054379",0,NA,NA,NA,NA,NA
"ENSMUSG00000054381",40.8259715683045,-0.141296687164947,0.375377045139762,-0.376412700228749,0.706610105697161,0.999660933209297
"ENSMUSG00000054383",0.786467101718555,-0.473488838092565,2.55459582090099,-0.185347848069981,0.852956210793872,NA
"ENSMUSG00000054385",1.98265235011168,-1.2886508262686,1.77649852727894,-0.725388063362164,0.468213993911068,NA
"ENSMUSG00000054387",342.755582540858,-0.147305417390695,0.177087984633885,-0.831820508292736,0.405510266178596,0.993593588770574
"ENSMUSG00000054391",0.577741262368604,-0.519356991720482,3.1803231059794,-0.163303216187068,0.87027970174565,NA
"ENSMUSG00000054400",5.55225323381834,0.233717885497493,0.975854656511429,0.239500712465736,0.810717344068027,0.999660933209297
"ENSMUSG00000054404",114.433817937464,-0.15757041059318,0.275191921944482,-0.572583706236001,0.566926594588567,0.999660933209297
"ENSMUSG00000054405",205.802206072913,0.0526545612221202,0.20260803610174,0.259883873489004,0.794953351076599,0.999660933209297
"ENSMUSG00000054406",0,NA,NA,NA,NA,NA
"ENSMUSG00000054408",969.974528098718,-0.0985847583917825,0.147282257174255,-0.669359366723605,0.50326626505474,0.999660933209297
"ENSMUSG00000054409",0,NA,NA,NA,NA,NA
"ENSMUSG00000054412",0,NA,NA,NA,NA,NA
"ENSMUSG00000054414",445.76391699457,-0.176882912797357,0.157104908526396,-1.12589042860897,0.260211901194233,0.952200360354272
"ENSMUSG00000054417",2.27383774763578,-2.18616329653155,1.77879938158549,-1.22901060072495,0.219067831499123,0.92825620847116
"ENSMUSG00000054418",0.385185048664799,2.15950151959356,4.03161031211079,0.535642423848979,0.592205702763815,NA
"ENSMUSG00000054422",24747.6116041362,0.185437265909012,0.153921216364941,1.20475442104971,0.228298120211332,0.935374607418911
"ENSMUSG00000054423",0,NA,NA,NA,NA,NA
"ENSMUSG00000054426",6.76723348654845,1.10049168405053,0.935792868072337,1.17599922119246,0.239595187273188,0.937595598732248
"ENSMUSG00000054428",82.9867050258678,-0.0382320536220776,0.274484600737769,-0.139286697757602,0.88922360106686,0.999660933209297
"ENSMUSG00000054431",0,NA,NA,NA,NA,NA
"ENSMUSG00000054434",47.2912194907437,1.23520136584579,0.370870755345453,3.33054399151868,0.00086676466463663,0.0382552593282987
"ENSMUSG00000054435",147.707322179291,-0.284905631658236,0.245545473571648,-1.16029681799491,0.245927979603887,0.939334447907248
"ENSMUSG00000054446",0.218651924409628,-0.984829754049656,4.0804728567969,-0.241351869896454,0.809282412451962,NA
"ENSMUSG00000054450",0,NA,NA,NA,NA,NA
"ENSMUSG00000054452",3110.76241201035,0.154989068378534,0.195714058936885,0.791915865525615,0.428409735366149,0.995478688508525
"ENSMUSG00000054453",2.77476921136811,-0.0601841023099988,1.33084767788194,-0.0452223821780885,0.963930054099931,0.999660933209297
"ENSMUSG00000054455",769.572563694936,-0.124458354028562,0.175011293760829,-0.711144700173731,0.476994572594526,0.999660933209297
"ENSMUSG00000054457",0,NA,NA,NA,NA,NA
"ENSMUSG00000054459",0.165934623456213,-0.744034606312006,4.0804728567969,-0.182340290555458,0.855315681353369,NA
"ENSMUSG00000054469",656.891949815006,-0.0115549507612949,0.210833378626164,-0.0548060787935454,0.956292957506617,0.999660933209297
"ENSMUSG00000054474",513.110509725358,-0.186958957309999,0.204012178651022,-0.916410767956194,0.359451489693058,0.986027655891004
"ENSMUSG00000054477",282.240820904649,-0.102073191477789,0.170530710206822,-0.598561932651269,0.549465047603595,0.999660933209297
"ENSMUSG00000054484",191.768207909226,-0.206488716832249,0.23706740017372,-0.871012702214374,0.383747217550142,0.991968289000781
"ENSMUSG00000054488",0,NA,NA,NA,NA,NA
"ENSMUSG00000054493",0.459512142495962,-0.637276015954612,3.39722987358247,-0.187586957512118,0.851200451137484,NA
"ENSMUSG00000054497",0,NA,NA,NA,NA,NA
"ENSMUSG00000054498",0,NA,NA,NA,NA,NA
"ENSMUSG00000054499",132.67776642024,-0.0550105652662156,0.294046551701503,-0.187081143947774,0.851597012093811,0.999660933209297
"ENSMUSG00000054509",226.727894932311,0.0230559761647332,0.178971437243305,0.12882489250723,0.897496208277771,0.999660933209297
"ENSMUSG00000054510",0,NA,NA,NA,NA,NA
"ENSMUSG00000054514",4.01642779107498,1.14301196331143,1.15687090163015,0.988020324221833,0.323142694540913,0.982906829217281
"ENSMUSG00000054517",161.829530415903,0.270605284690048,0.212563322583734,1.27305727724241,0.202997717682427,0.907537261655532
"ENSMUSG00000054519",41.997925383743,0.114880277927303,0.374768960156095,0.306536266716044,0.759196371093166,0.999660933209297
"ENSMUSG00000054520",169.191934252379,0.080855383274549,0.20454126213227,0.395301087084631,0.692620697231121,0.999660933209297
"ENSMUSG00000054523",0,NA,NA,NA,NA,NA
"ENSMUSG00000054526",0,NA,NA,NA,NA,NA
"ENSMUSG00000054537",0.320369841417847,-1.68496131874591,4.03394243449111,-0.417695925539025,0.676169451678441,NA
"ENSMUSG00000054545",1710.65107978988,-0.304674351624988,0.137879139729881,-2.20972042777373,0.0271245711254019,0.401819636810162
"ENSMUSG00000054555",9.93156005475291,-0.381313755905775,0.744497477937985,-0.512176021014725,0.608527823620487,0.999660933209297
"ENSMUSG00000054556",2.09932038242349,0.746604551048365,1.76729171026288,0.422456885138284,0.672691564346827,NA
"ENSMUSG00000054568",0,NA,NA,NA,NA,NA
"ENSMUSG00000054580",63.2420825563683,-0.257048863903185,0.333082199825402,-0.771728011998022,0.440275536244614,0.998590119037556
"ENSMUSG00000054582",0.711487931667233,-1.48982711407238,2.93777195867193,-0.507128236987421,0.61206484358845,NA
"ENSMUSG00000054588",172.95233576736,-0.292994670680025,0.238747718874806,-1.22721453449222,0.219741967992209,0.929465428281901
"ENSMUSG00000054589",0.690851993838429,1.71187264048122,2.95440993012823,0.579429625870138,0.562299318839714,NA
"ENSMUSG00000054594",0.73627036946835,-1.49471163711227,2.5876932677722,-0.577623188856189,0.563518547678512,NA
"ENSMUSG00000054598",4.01809647543542,-0.939542180946761,1.16389069722745,-0.807242624401832,0.419526712787656,0.995478688508525
"ENSMUSG00000054604",575.534230993495,0.0779288268630998,0.154150815128976,0.505536261990556,0.613182236011567,0.999660933209297
"ENSMUSG00000054611",802.848670338156,-0.415666624106697,0.180670125871373,-2.3006937206798,0.0214089492804579,0.352776100368073
"ENSMUSG00000054612",90.5874070972118,-0.266966182854685,0.284372094082477,-0.938791774615045,0.347837662851538,0.983305749969008
"ENSMUSG00000054618",0,NA,NA,NA,NA,NA
"ENSMUSG00000054619",2485.90331263878,-0.227689355376061,0.113174771876183,-2.01183843008016,0.0442369714296914,0.51602912154586
"ENSMUSG00000054622",1.01230264473189,2.39269741659679,2.36112376323932,1.01337229917764,0.310882365550091,NA
"ENSMUSG00000054626",10.8423399548893,0.13021239589374,0.710303417257842,0.183319399470765,0.854547413745219,0.999660933209297
"ENSMUSG00000054630",10160.9787994302,-0.546105500340894,0.122929431736674,-4.4424308534241,8.89482226099057e-06,0.000875554807032506
"ENSMUSG00000054640",9.10572897379857,-0.160366653997929,0.723991770828836,-0.221503420977202,0.824700473199011,0.999660933209297
"ENSMUSG00000054641",9.54851345711158,3.85820952170376,1.18489405638009,3.25616412786371,0.00112928451679709,0.0466750136472873
"ENSMUSG00000054648",133.559679138319,-0.209821895463696,0.237660455975321,-0.882864145836209,0.377309677543507,0.989016712579879
"ENSMUSG00000054659",18.6646505798384,-0.0254349586339295,0.54538206148978,-0.0466369549531033,0.962802578268474,0.999660933209297
"ENSMUSG00000054662",0.989129733701878,2.29313192700643,2.66656502092639,0.859957251749208,0.389812607332674,NA
"ENSMUSG00000054666",0,NA,NA,NA,NA,NA
"ENSMUSG00000054667",0,NA,NA,NA,NA,NA
"ENSMUSG00000054672",0,NA,NA,NA,NA,NA
"ENSMUSG00000054675",5.46962246269706,0.44273728147195,1.05894273904399,0.41809369397221,0.675878615363968,0.999660933209297
"ENSMUSG00000054676",1485.58598565043,-0.0822019317506038,0.126761735968612,-0.648475907358654,0.516677188627221,0.999660933209297
"ENSMUSG00000054679",0.338497061099589,-1.16776525375418,4.07875336331231,-0.286304453772084,0.774644947227995,NA
"ENSMUSG00000054690",38.0941492111874,0.516855804391222,0.426559360534387,1.21168552893485,0.22563278060335,0.93535762735984
"ENSMUSG00000054693",392.98837883799,0.108061417484705,0.166447730373396,0.64922133358195,0.516195324329506,0.999660933209297
"ENSMUSG00000054702",9.30987510581007,0.937331619196525,0.760368089411769,1.23273403006912,0.217675011139944,0.926393453243105
"ENSMUSG00000054708",34.4404808915888,-0.10951875111394,0.471937652786448,-0.232061905777831,0.816489932037749,0.999660933209297
"ENSMUSG00000054714",0,NA,NA,NA,NA,NA
"ENSMUSG00000054715",82.9221252181422,0.285685477105809,0.267074709283529,1.06968375205652,0.284761682280096,0.962208026033472
"ENSMUSG00000054716",27.3770960346531,-0.0738611555012982,0.655925399828708,-0.112606030381788,0.910342903909491,0.999660933209297
"ENSMUSG00000054717",25.4274426359854,0.523022048913485,0.489840380959686,1.06773975614013,0.285637919757792,0.962670375511045
"ENSMUSG00000054720",96.9396896785647,0.035061534861594,0.275724286393729,0.127161576225921,0.898812516174043,0.999660933209297
"ENSMUSG00000054723",99.6954707382325,0.158104592486151,0.251321261154205,0.629093582294027,0.529287791752715,0.999660933209297
"ENSMUSG00000054727",0,NA,NA,NA,NA,NA
"ENSMUSG00000054728",11.2634197013163,0.558994407512413,0.698506271043519,0.800271136689029,0.423553722187939,0.995478688508525
"ENSMUSG00000054733",1213.84815024307,-0.0607848054372594,0.124830436385862,-0.486938980565348,0.626301573776471,0.999660933209297
"ENSMUSG00000054737",58.6720401503589,0.113247308597256,0.360939182265735,0.31375731469874,0.7537053663059,0.999660933209297
"ENSMUSG00000054745",0.144056588767948,-0.744034606312006,4.0804728567969,-0.182340290555458,0.855315681353369,NA
"ENSMUSG00000054746",0,NA,NA,NA,NA,NA
"ENSMUSG00000054752",9.08970837709543,-0.53377737588236,0.91920254438386,-0.580696147050104,0.561445258950332,0.999660933209297
"ENSMUSG00000054753",0.315455553728014,0.217746073116851,4.0804728567969,0.0533629510006785,0.95744272395096,NA
"ENSMUSG00000054757",912.428893772192,0.155920432763076,0.18409658540609,0.846949075232101,0.39702350685403,0.992890351157719
"ENSMUSG00000054758",0,NA,NA,NA,NA,NA
"ENSMUSG00000054759",0,NA,NA,NA,NA,NA
"ENSMUSG00000054763",0.0840477587382406,0.726320060613268,4.0679791397793,0.178545669890695,0.858294457960297,NA
"ENSMUSG00000054764",16.5885390192367,0.702817335879673,0.56529230573681,1.24328127014503,0.213764203669047,0.924642964815347
"ENSMUSG00000054766",542.572408777496,0.156981327203469,0.223742646206582,0.701615583193415,0.482918930767801,0.999660933209297
"ENSMUSG00000054770",60.5892473041629,-0.0556785897637995,0.323161238625193,-0.172293527530312,0.863206772548502,0.999660933209297
"ENSMUSG00000054773",0,NA,NA,NA,NA,NA
"ENSMUSG00000054779",0,NA,NA,NA,NA,NA
"ENSMUSG00000054792",95.5163797137033,0.00283471355560182,0.25269357277224,0.0112179883504866,0.991049528018373,0.999973988818375
"ENSMUSG00000054793",67.7972750157501,0.0378474770064568,0.373657620248257,0.101289188164585,0.919320898648126,0.999660933209297
"ENSMUSG00000054808",1591.43303021628,-0.0439551094409221,0.135713169323643,-0.323882418043747,0.746027055496796,0.999660933209297
"ENSMUSG00000054814",152.288615126094,-0.338099434356307,0.290664819383126,-1.16319351985511,0.244750995113391,0.939044996921121
"ENSMUSG00000054822",0,NA,NA,NA,NA,NA
"ENSMUSG00000054823",1131.42296436534,-0.396466197770049,0.155036055664686,-2.55725157654638,0.0105502885319609,0.231040129376752
"ENSMUSG00000054827",9336.94386155418,-1.16821144105884,0.135019030123565,-8.65219843447055,5.05167080905139e-18,5.81408451115592e-15
"ENSMUSG00000054836",30.5821909079866,0.114672286997641,0.435567608120251,0.263270924788288,0.792341768068885,0.999660933209297
"ENSMUSG00000054843",411.01092822735,-0.0483487790127812,0.151521725632133,-0.319088096516028,0.74965970984269,0.999660933209297
"ENSMUSG00000054850",0.104247328084266,0.893758357121386,4.07504463326662,0.219324801948227,0.826397043039948,NA
"ENSMUSG00000054855",69.7407602963066,-0.62258401535597,0.324830993081393,-1.91663981767888,0.0552837058088069,0.565589580073463
"ENSMUSG00000054863",20.5316425077508,0.620583741129891,0.518905001724329,1.19594865932624,0.231716594749801,0.935374607418911
"ENSMUSG00000054871",2.70090066384176,-0.0943615113886363,1.50498706663251,-0.0626992174755198,0.950006020533442,0.999660933209297
